County,License Number,Neighborhood,Entity Name,DBA Name,City,Zip Code,Georeference,Address,Normalized DBA Name,Is Chain Store,Is Grocery Store,Google Maps Link
KINGS,735864,Sheepshead Bay,TARGET CORPORATION,TARGET STORE T-3243,BROOKLYN,11229,POINT (-73.9598277 40.607632851),1715 E 13TH ST,target store t,Yes,Yes,https://www.google.com/maps/search/?api=1&query=TARGET+STORE+T-3243+1715+E+13TH+ST+BROOKLYN+
KINGS,702325,Sheepshead Bay,OASIS MEGA MARKET INC,TASHKENT SUPERMARKET,BROOKLYN,11235,POINT (-73.960595566 40.587723819),2828 CONEY ISLAND AVE.,tashkent supermarket,Yes,Yes,https://www.google.com/maps/search/?api=1&query=TASHKENT+SUPERMARKET+2828+CONEY+ISLAND+AVE.+BROOKLYN+
KINGS,733514,Sheepshead Bay,TASTY SPOT CORP,TASTY SPOT,BROOKLYN,11229,POINT (-73.952190864 40.59942768),1911 AVENUE U,tasty spot,No,Yes,https://www.google.com/maps/search/?api=1&query=TASTY+SPOT+1911+AVENUE+U+BROOKLYN+
KINGS,762406,Sheepshead Bay,TREE OF LIFE RX INC,TREE OF LIFE RX,BROOKLYN,11223,POINT (-73.961256311 40.596595854),2472 CONEY ISLAND AVENUE,tree of life rx,No,Yes,https://www.google.com/maps/search/?api=1&query=TREE+OF+LIFE+RX+2472+CONEY+ISLAND+AVENUE+BROOKLYN+
KINGS,730825,Sheepshead Bay,BELLISSIMO GOURMET INC,TSAR CAVIAR,BROOKLYN,11223,POINT (-73.961046931 40.593872993),2584 CONEY ISLAND AVE,tsar caviar,No,Yes,https://www.google.com/maps/search/?api=1&query=TSAR+CAVIAR+2584+CONEY+ISLAND+AVE+BROOKLYN+
KINGS,734505,Sheepshead Bay,U FLOWER DELI GROCERY CORP,U FLOWER DELI GROCERY,BROOKLYN,11229,POINT (-73.950242071 40.599644645),2101 AVENUE U,u flower deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=U+FLOWER+DELI+GROCERY+2101+AVENUE+U+BROOKLYN+
KINGS,616886,Sheepshead Bay,WALGREEN EASTERN CO INC,WALGREENS #10064,BROOKLYN,11229,POINT (-73.935721598 40.600981014),3082 AVENUE U,walgreens,Yes,Yes,https://www.google.com/maps/search/?api=1&query=WALGREENS+#10064+3082+AVENUE+U+BROOKLYN+
KINGS,611974,Sheepshead Bay,WALGREEN EASTERN CO INC,WALGREENS #10441,BROOKLYN,11223,POINT (-73.961022121 40.593295773),2590 CONEY ISLAND AVE,walgreens,Yes,Yes,https://www.google.com/maps/search/?api=1&query=WALGREENS+#10441+2590+CONEY+ISLAND+AVE+BROOKLYN+
KINGS,736873,Sheepshead Bay,WALGREEN EASTERN CO INC,WALGREENS #18219,BROOKLYN,11229,POINT (-73.955709671 40.609754939),1720 KINGS HWY,walgreens,Yes,Yes,https://www.google.com/maps/search/?api=1&query=WALGREENS+#18219+1720+KINGS+HWY+BROOKLYN+
KINGS,745777,Sheepshead Bay,WIN 4 LIFE DELI & GROCERY INC,WIN 4 LIFE DELI & GROCERY,BROOKLYN,11229,POINT (-73.950248945 40.594390449),2745 OCEAN AVE,win 4 life deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=WIN+4+LIFE+DELI+&+GROCERY+2745+OCEAN+AVE+BROOKLYN+
KINGS,610564,Sheepshead Bay,WEALTH OF HEALTH INC,WEALTH OF HLTH NUTR CTR,BROOKLYN,11229,POINT (-73.957930372 40.598800043),1309 AVENUE U,wealth of hlth nutr ctr,No,Yes,https://www.google.com/maps/search/?api=1&query=WEALTH+OF+HLTH+NUTR+CTR+1309+AVENUE+U+BROOKLYN+
KINGS,755882,Sheepshead Bay,WRAP & GOO DELI GROCERY CORPORATION,WRAP & GOO DELI GROCERY,BROOKLYN,11223,POINT (-73.961515144 40.60508735),2133 CONEY ISLAND AVE,wrap goo deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=WRAP+&+GOO+DELI+GROCERY+2133+CONEY+ISLAND+AVE+BROOKLYN+
KINGS,761548,Sheepshead Bay,YEMZ DELI & FOOD MARKET CORP,YEMZ DELI & FOOD MARKET,BROOKLYN,11229,POINT (-73.959462249 40.608133041),1314 KINGS HWY,yemz deli food market,No,Yes,https://www.google.com/maps/search/?api=1&query=YEMZ+DELI+&+FOOD+MARKET+1314+KINGS+HWY+BROOKLYN+
KINGS,745245,Sheepshead Bay,Z DELI & GRILL I CORP,Z DELI & GRILL I,BROOKLYN,11235,POINT (-73.960157695 40.587459286),2835 CONEY ISLAND AVE,z deli grill i,No,Yes,https://www.google.com/maps/search/?api=1&query=Z+DELI+&+GRILL+I+2835+CONEY+ISLAND+AVE+BROOKLYN+
KINGS,735307,Sheepshead Bay,Z MARKET & DELI CORP,Z MARKET & DELI,BROOKLYN,11235,POINT (-73.939397481 40.58860702),3901 NOSTRAND AVE STORE # 4,z market deli,No,Yes,https://www.google.com/maps/search/?api=1&query=Z+MARKET+&+DELI+3901+NOSTRAND+AVE+STORE+#+4+BROOKLYN+
KINGS,755730,Sheepshead Bay,ZAZAS OF BROOKLYN INC,ZAZAS OF BROOKLYN,BROOKLYN,11229,POINT (-73.94126103 40.596255046),3602 NOSTRAND AVENUE,zazas of brooklyn,No,Yes,https://www.google.com/maps/search/?api=1&query=ZAZAS+OF+BROOKLYN+3602+NOSTRAND+AVENUE+BROOKLYN+
NEW YORK,624523,SoHo,MARIBELS SWEETS INC,MARIE BELLE FINE TREATS,NEW YORK,10013,POINT (-74.002318836 40.723137991),484 BROOME ST,marie belle fine treats,No,Yes,https://www.google.com/maps/search/?api=1&query=MARIE+BELLE+FINE+TREATS+484+BROOME+ST+NEW+YORK+
NEW YORK,624745,SoHo,ALIDORO CORP,ALIDORO,NEW YORK,10012,POINT (-74.002874137 40.725728502),105 SULLIVAN ST,alidoro,No,Yes,https://www.google.com/maps/search/?api=1&query=ALIDORO+105+SULLIVAN+ST+NEW+YORK+
NEW YORK,625021,SoHo,IDI PROJECTS INC,SUNRISE MART SOHO,NEW YORK,10013,POINT (-74.002569455 40.723261624),492-494 BROOME ST,sunrise mart soho,No,Yes,https://www.google.com/maps/search/?api=1&query=SUNRISE+MART+SOHO+492-494+BROOME+ST+NEW+YORK+
NEW YORK,627298,SoHo,SJT PRINCE LLC,M&O MARKET & DELI,NEW YORK,10012,POINT (-74.001433958 40.726167001),124 THOMPSON ST,mo market deli,No,Yes,https://www.google.com/maps/search/?api=1&query=M&O+MARKET+&+DELI+124+THOMPSON+ST+NEW+YORK+
NEW YORK,721062,SoHo,SOHO FINEST MARKET CORP,SOHO FINEST MARKET,NEW YORK,10013,POINT (-74.004658057 40.722615589),17 THOMPSON ST,soho finest market,No,Yes,https://www.google.com/maps/search/?api=1&query=SOHO+FINEST+MARKET+17+THOMPSON+ST+NEW+YORK+
NEW YORK,741542,SoHo,NEUHAUS INC,NEUHAUS,NEW YORK,10012,POINT (-74.001785495 40.724388655),160 SPRING ST,neuhaus,Yes,Yes,https://www.google.com/maps/search/?api=1&query=NEUHAUS+160+SPRING+ST+NEW+YORK+
NEW YORK,749707,SoHo,LEMON TREE GOURMET DELI INC,LEMON TREE GOURMET DELI,NEW YORK,10013,POINT (-74.004029247 40.722300345),330 W BROADWAY,lemon tree gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=LEMON+TREE+GOURMET+DELI+330+W+BROADWAY+NEW+YORK+
NEW YORK,752960,SoHo,TRIBECA FINEST MARKET GROUP CORP,TRIBECA FINEST MARKET GROUP,NEW YORK,10013,POINT (-74.005009594 40.721839341),393 CANAL STREET,tribeca finest market group,No,Yes,https://www.google.com/maps/search/?api=1&query=TRIBECA+FINEST+MARKET+GROUP+393+CANAL+STREET+NEW+YORK+
NEW YORK,753882,SoHo,TARGET CORPORATION,TARGET STORE T-3411,NEW YORK,10012,POINT (-73.996796167 40.72519864),600 BROADWAY,target store t,Yes,Yes,https://www.google.com/maps/search/?api=1&query=TARGET+STORE+T-3411+600+BROADWAY+NEW+YORK+
NEW YORK,755770,SoHo,SOHO LEMONTREE INC,SOHO OLIVE BRANCH DELI,NEW YORK,10013,POINT (-73.999522633 40.720154788),143 GRAND ST,soho olive branch deli,No,Yes,https://www.google.com/maps/search/?api=1&query=SOHO+OLIVE+BRANCH+DELI+143+GRAND+ST+NEW+YORK+
NEW YORK,757811,SoHo,HAPPIER 365 LLC,HAPPIER GROCERY,NEW YORK,10013,POINT (-74.004158999 40.721226875),365 CANAL STREET,happier grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=HAPPIER+GROCERY+365+CANAL+STREET+NEW+YORK+
BRONX,609621,Soundview,1158 GROCERY & DELI INC,1158 GROCERY & DELI,BRONX,10472,POINT (-73.866640885 40.829523453),1158 ST LAWRENCE AVE,1158 grocery deli,No,Yes,https://www.google.com/maps/search/?api=1&query=1158+GROCERY+&+DELI+1158+ST+LAWRENCE+AVE+BRONX+
BRONX,743037,Soundview,1278 MORRISON DELI GROCERY CORP,1278 MORRISON DELI GROCERY,BRONX,10472,POINT (-73.874953889 40.831518178),1278 MORRISON AVE,1278 morrison deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1278+MORRISON+DELI+GROCERY+1278+MORRISON+AVE+BRONX+
BRONX,717515,Soundview,1459 MIA DELI & GROCERY LLC,1459 MIA DELI & GROCERY,BRONX,10473,POINT (-73.880202805 40.821463499),1459-1463 STORY AVE,1459 mia deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1459+MIA+DELI+&+GROCERY+1459-1463+STORY+AVE+BRONX+
BRONX,756094,Soundview,1498 GOURMET DELI CORP,1498 GOURMET DELI,BRONX,10472,POINT (-73.880215461 40.82835401),1498 WESTCHESTER AVE,1498 gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=1498+GOURMET+DELI+1498+WESTCHESTER+AVE+BRONX+
BRONX,724700,Soundview,1517 DELI & DISCOUNT INC,1517 DELI & DISCOUNT,BRONX,10472,POINT (-73.879390933 40.828724699),1519 WESTCHESTER AVE.,1517 deli discount,No,Yes,https://www.google.com/maps/search/?api=1&query=1517+DELI+&+DISCOUNT+1519+WESTCHESTER+AVE.+BRONX+
BRONX,718903,Soundview,1885 ONE STOP ENTERPRISES INC,1885 ONE STOP ENTERPRISES/SUBWAY,BRONX,10472,POINT (-73.863197097 40.833124151),1885 WESTCHESTER A VENUE,1885 one stop enterprisessubway,No,Yes,https://www.google.com/maps/search/?api=1&query=1885+ONE+STOP+ENTERPRISES/SUBWAY+1885+WESTCHESTER+A+VENUE+BRONX+
BRONX,736203,Soundview,1537 GROCERY CORP,1537 GROCERY,BRONX,10472,POINT (-73.877428562 40.824015537),1537 BRUCKNER BLVD,1537 grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1537+GROCERY+1537+BRUCKNER+BLVD+BRONX+
BRONX,748105,Soundview,1781 WESTCHESTER GROCERY & CANDY,1781 WESTCHESTER GROCERY & CANDY,BRONX,10472,POINT (-73.8667268 40.831933543),1795 WESTCHESTER AVE.,1781 westchester grocery candy,No,Yes,https://www.google.com/maps/search/?api=1&query=1781+WESTCHESTER+GROCERY+&+CANDY+1795+WESTCHESTER+AVE.+BRONX+
BRONX,750478,Soundview,1791 SAN ANTONIO GROCERY CORP,1791 SAN ANTONIO GROCERY,BRONX,10472,POINT (-73.866618003 40.829948332),1791 GLEASON AVENUE,1791 san antonio grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1791+SAN+ANTONIO+GROCERY+1791+GLEASON+AVENUE+BRONX+
BRONX,742376,Soundview,1840 ON THE 6 DELI & GROCERY CORP,1840 ON THE 6 DELI & GROCERY,BRONX,10472,POINT (-73.864376682 40.8320972),1840 WESTCHESTER AVE,1840 on the 6 deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1840+ON+THE+6+DELI+&+GROCERY+1840+WESTCHESTER+AVE+BRONX+
BRONX,749416,Soundview,1901 SAFEWAY GOURMET DELI CORP,1901 SAFEWAY GOURMET DELI,BRONX,10473,POINT (-73.859673344 40.824224833),1901 STORY AVE,1901 safeway gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=1901+SAFEWAY+GOURMET+DELI+1901+STORY+AVE+BRONX+
BRONX,743950,Soundview,3 HERMANOS GROCERY CORP,3 HERMANOS GROCERY,BRONX,10472,POINT (-73.862321858 40.831595082),1231 WHITEPLAINS RD,3 hermanos grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=3+HERMANOS+GROCERY+1231+WHITEPLAINS+RD+BRONX+
BRONX,750500,Soundview,STORY AVE PHARMACY INC,99 CENTS & UP,BRONX,10473,POINT (-73.859516603 40.824246165),1903 STORY AVE,99 cents up,No,Yes,https://www.google.com/maps/search/?api=1&query=99+CENTS+&+UP+1903+STORY+AVE+BRONX+
BRONX,734340,Soundview,ACERO PRODUCE INC,ACERO PRODUCE,BRONX,10472,POINT (-73.875540706 40.828830479),1171 STRATFORD AVENUE,acero produce,No,Yes,https://www.google.com/maps/search/?api=1&query=ACERO+PRODUCE+1171+STRATFORD+AVENUE+BRONX+
BRONX,733756,Soundview,843 MASTER DELI & GROCERY INC,843 MASTER DELI & GROCERY,BRONX,10473,POINT (-73.867674542 40.822324194),843 SOUNDVIEW AVE,843 master deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=843+MASTER+DELI+&+GROCERY+843+SOUNDVIEW+AVE+BRONX+
BRONX,740111,Soundview,912 JAIRO DELI GROCERY CORP,912 JAIRO DELI GROCERY,BRONX,10473,POINT (-73.867972351 40.823386475),912 SOUNDVIEW AVENUE,912 jairo deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=912+JAIRO+DELI+GROCERY+912+SOUNDVIEW+AVENUE+BRONX+
BRONX,758855,Soundview,ALDI INC,ALDI #149,BRONX,10473,POINT (-73.85853368 40.822828505),843 WHITE PLAINS RD,aldi 149 101823,Yes,Yes,https://www.google.com/maps/search/?api=1&query=ALDI+#149+843+WHITE+PLAINS+RD+BRONX+
BRONX,755352,Soundview,ABES GOURMET DELI CORP,ABES GOURMET DELI,BRONX,10472,POINT (-73.869277245 40.832686196),1741 EAST 172ND STREET,abes gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=ABES+GOURMET+DELI+1741+EAST+172ND+STREET+BRONX+
BRONX,746018,Soundview,ADYEL DELI GROCERY,ADYEL DELI,BRONX,10472,POINT (-73.879345671 40.834038868),1410 BRONX RIVER AVE,adyel deli,No,Yes,https://www.google.com/maps/search/?api=1&query=ADYEL+DELI+1410+BRONX+RIVER+AVE+BRONX+
BRONX,715737,Soundview,AFTAB GROCERY & HALAL MEAT INC,AFTAB FOOD MARKET,BRONX,10472,POINT (-73.861963113 40.830800184),1209 WHITE PLAINS RD,aftab food market,No,Yes,https://www.google.com/maps/search/?api=1&query=AFTAB+FOOD+MARKET+1209+WHITE+PLAINS+RD+BRONX+
BRONX,741856,Soundview,AGRAMONTE GROCERY STORE CORP,AGRAMONTE GROCERY STORE,BRONX,10472,POINT (-73.875485386 40.829697797),1208 STRATFORD AVE,agramonte grocery store,No,Yes,https://www.google.com/maps/search/?api=1&query=AGRAMONTE+GROCERY+STORE+1208+STRATFORD+AVE+BRONX+
BRONX,752131,Soundview,AL ZAID DELI & GROCERY CORP,AL ZAID DELI & GROCERY,BRONX,10472,POINT (-73.878461883 40.828816775),1539 WESTCHESTER AVE,al zaid deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=AL+ZAID+DELI+&+GROCERY+1539+WESTCHESTER+AVE+BRONX+
BRONX,602513,Soundview,FRANCO FOOD CORP,ASSOCIATED 867,BRONX,10472,POINT (-73.876142862 40.829227614),1585 WESTCHESTER AVE,associated,Yes,Yes,https://www.google.com/maps/search/?api=1&query=ASSOCIATED+867+1585+WESTCHESTER+AVE+BRONX+
BRONX,748332,Soundview,AMAA GOURMET DELI CORP,AMAA GOURMET DELI,BRONX,10472,POINT (-73.875481195 40.826581028),1591 WATSON AVE,amaa gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=AMAA+GOURMET+DELI+1591+WATSON+AVE+BRONX+
BRONX,754842,Soundview,B&B FOOD AND FRIED CHICKEN INC,B&B FOOD AND FRIED CHICKEN,BRONX,10473,POINT (-73.858610519 40.821103119),755 WHITE PLAINS RD,bb food and fried chicken,No,Yes,https://www.google.com/maps/search/?api=1&query=B&B+FOOD+AND+FRIED+CHICKEN+755+WHITE+PLAINS+RD+BRONX+
BRONX,749223,Soundview,AVOCADOS GOURMET DELI CORP,AVOCADOS GOURMET DELI,BRONX,10472,POINT (-73.866496549 40.831678901),1798 WESTCHESTER AVE,avocados gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=AVOCADOS+GOURMET+DELI+1798+WESTCHESTER+AVE+BRONX+
BRONX,609486,Soundview,ALI SUPERMARKET INC,BANGLATOWN SUPERMARKET,BRONX,10472,POINT (-73.863476214 40.83255284),1860 WESTCHESTER AVE,banglatown supermarket,No,Yes,https://www.google.com/maps/search/?api=1&query=BANGLATOWN+SUPERMARKET+1860+WESTCHESTER+AVE+BRONX+
BRONX,756317,Soundview,BRUCKNER EXPRESSWAY INC,BRUCKNER EXPRESSWAY,BRONX,10472,POINT (-73.883470238 40.823313301),1419 BRUCKNER BLVD,bruckner expressway,No,Yes,https://www.google.com/maps/search/?api=1&query=BRUCKNER+EXPRESSWAY+1419+BRUCKNER+BLVD+BRONX+
BRONX,758103,Soundview,BRUCKNER JUICE BAR & GROCERY INC,BRUCKNER JUICE BAR & GROCERY,BRONX,10473,POINT (-73.874666138 40.822599205),1616 BRUCKNER BLVD,bruckner juice bar grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=BRUCKNER+JUICE+BAR+&+GROCERY+1616+BRUCKNER+BLVD+BRONX+
BRONX,755536,Soundview,C&C DELI AND MINI MART INC,C&C DELI AND MINI MART,BRONX,10472,POINT (-73.879524541 40.828714054),1513 WESTCHESTER AVE,cc deli and mini mart,No,Yes,https://www.google.com/maps/search/?api=1&query=C&C+DELI+AND+MINI+MART+1513+WESTCHESTER+AVE+BRONX+
BRONX,606339,Soundview,CCA FOOD CORP,CCA FOOD,BRONX,10472,POINT (-73.875028069 40.831912379),1623 E 172ND ST,cca food,No,Yes,https://www.google.com/maps/search/?api=1&query=CCA+FOOD+1623+E+172ND+ST+BRONX+
BRONX,742726,Soundview,CHRISTINE DELI GROCERY CORP,CHRISTINE DELI GROCERY,BRONX,10472,POINT (-73.875901966 40.826272029),1580 WATSON AVENUE,christine deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CHRISTINE+DELI+GROCERY+1580+WATSON+AVENUE+BRONX+
BRONX,609369,Soundview,CHRISTOPHER MINI MARKET CORP,CHRISTOPHER MINI MARKET,BRONX,10472,POINT (-73.877936087 40.826252457),1539 WATSON AVE,christopher mini market,No,Yes,https://www.google.com/maps/search/?api=1&query=CHRISTOPHER+MINI+MARKET+1539+WATSON+AVE+BRONX+
BRONX,738431,Soundview,COLGATE DELI & GROCERY CORP,COLGATE DELI & GROCERY,BRONX,10472,POINT (-73.882085632 40.828135787),1452 WESTCHESTER AVE,colgate deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=COLGATE+DELI+&+GROCERY+1452+WESTCHESTER+AVE+BRONX+
BRONX,716865,Soundview,CROES GROCERY DELI CORP,CROES GROCERY DELI,BRONX,10472,POINT (-73.871707159 40.834674593),1701 E 174TH ST,croes grocery deli,No,Yes,https://www.google.com/maps/search/?api=1&query=CROES+GROCERY+DELI+1701+E+174TH+ST+BRONX+
BRONX,750767,Soundview,EL NIETO DE MAMA FIFI DELI FOOD CORP,EL NIETO DE MAMA FIFI DELI FOOD,BRONX,10473,POINT (-73.863229283 40.819018372),660 BEACH AVE,el nieto de mama fifi deli food,No,Yes,https://www.google.com/maps/search/?api=1&query=EL+NIETO+DE+MAMA+FIFI+DELI+FOOD+660+BEACH+AVE+BRONX+
BRONX,608127,Soundview,ELDER AVE #2 GROCERY CORP,ELDER AVE #2 GROCERY,BRONX,10472,POINT (-73.879125646 40.828945144),1206 ELDER AVE,elder ave 2 grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=ELDER+AVE+#2+GROCERY+1206+ELDER+AVE+BRONX+
BRONX,734591,Soundview,1611 FOOD MART INC,DOLLAR DEAL,BRONX,10472,POINT (-73.875024213 40.829541977),1611 WESTCHESTER AVE,dollar deal,Yes,Yes,https://www.google.com/maps/search/?api=1&query=DOLLAR+DEAL+1611+WESTCHESTER+AVE+BRONX+
BRONX,730403,Soundview,FRESH MARKET DELI INC,FRESH MARKET DELI,BRONX,10472,POINT (-73.870763524 40.829195595),1690 GLEASON AVE,fresh market deli,No,Yes,https://www.google.com/maps/search/?api=1&query=FRESH+MARKET+DELI+1690+GLEASON+AVE+BRONX+
BRONX,744013,Soundview,G & M FRIENDS DELI GROCERY LLC,G & M FRIENDS DELI GROCERY,BRONX,10472,POINT (-73.87498046 40.829234193),1614 WESTCHESTER AVE,g m friends deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=G+&+M+FRIENDS+DELI+GROCERY+1614+WESTCHESTER+AVE+BRONX+
BRONX,609219,Soundview,EL PAISANO 2 FRUITS & VEGETABLES LLC,EL PAISANO 2 FRUITS & VEGETABLES,BRONX,10472,POINT (-73.876925313 40.826388956),1555 WATSON AVE,el paisano 2 fruits vegetables,No,Yes,https://www.google.com/maps/search/?api=1&query=EL+PAISANO+2+FRUITS+&+VEGETABLES+1555+WATSON+AVE+BRONX+
BRONX,729075,Soundview,GREEN STAR DELI GROCERY CORP,GREEN STAR DELI GROCERY,BRONX,10472,POINT (-73.873989719 40.829844312),1639 WESTCHESTER AVE,green star deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=GREEN+STAR+DELI+GROCERY+1639+WESTCHESTER+AVE+BRONX+
BRONX,716959,Soundview,H & F GOURMET DELI CORP,H & F GOURMET DELI,BRONX,10473,POINT (-73.858628289 40.817470528),1890 RANDALL AVE,h f gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=H+&+F+GOURMET+DELI+1890+RANDALL+AVE+BRONX+
BRONX,605815,Soundview,1221 FTELEY FOOD CORP,FINE FARE SUPERMARKET,BRONX,10472,POINT (-73.871861303 40.830172266),1221 FTELEY AVE,fine fare supermarket,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FINE+FARE+SUPERMARKET+1221+FTELEY+AVE+BRONX+
BRONX,606538,Soundview,BOGOPA BRUCKNER INC,FOOD BAZAAR,BRONX,10473,POINT (-73.873830463 40.822750917),1630 BRUCKNER BLVD,food bazaar,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FOOD+BAZAAR+1630+BRUCKNER+BLVD+BRONX+
BRONX,609255,Soundview,A&C FOUR WINGS INC,FOOD DYNASTY,BRONX,10472,POINT (-73.881413068 40.828259713),1470 WESTCHESTER AVE,food dynasty,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FOOD+DYNASTY+1470+WESTCHESTER+AVE+BRONX+
BRONX,749442,Soundview,HIMYAR DELI & GROCERY CORP,HIMYAR DELI & GROCERY,BRONX,10472,POINT (-73.875697029 40.829349654),1601 WESTCHESTER AVE,himyar deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=HIMYAR+DELI+&+GROCERY+1601+WESTCHESTER+AVE+BRONX+
BRONX,608215,Soundview,1757 TJM FOOD CORP,FOOD UNIVERSE MARKETPLACE,BRONX,10473,POINT (-73.865222835 40.816866863),1757 RANDALL AVE,food universe marketplace,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FOOD+UNIVERSE+MARKETPLACE+1757+RANDALL+AVE+BRONX+
BRONX,724122,Soundview,JAITEH KABA LLC,INTERNATIONAL FOOD MARKET,BRONX,10472,POINT (-73.878835968 40.825876487),1514 WATSON AVE,international food market,No,Yes,https://www.google.com/maps/search/?api=1&query=INTERNATIONAL+FOOD+MARKET+1514+WATSON+AVE+BRONX+
BRONX,717459,Soundview,JEREMY'S GROCERY INC,J-MARKET,BRONX,10472,POINT (-73.874894462 40.831269152),1260 MORRISON AVE,jmarket,No,Yes,https://www.google.com/maps/search/?api=1&query=J-MARKET+1260+MORRISON+AVE+BRONX+
BRONX,608820,Soundview,JAMTAN AFRICAN AMERICAN MKT CORP,JAMTAN AFRICAN AMERICAN MARKET,BRONX,10472,POINT (-73.881216931 40.828593858),1479 WESTCHESTER AVE,jamtan african american market,No,Yes,https://www.google.com/maps/search/?api=1&query=JAMTAN+AFRICAN+AMERICAN+MARKET+1479+WESTCHESTER+AVE+BRONX+
BRONX,606112,Soundview,JAS GROCERY STORE INC,JAS GROCERY STORE,BRONX,10472,POINT (-73.866684304 40.831624293),1792 WESTCHESTER AVE,jas grocery store,No,Yes,https://www.google.com/maps/search/?api=1&query=JAS+GROCERY+STORE+1792+WESTCHESTER+AVE+BRONX+
BRONX,727233,Soundview,JOY'S DELI GROCERY II CORP,JOY'S DELI GROCERY II,BRONX,10472,POINT (-73.880901101 40.828606557),1481 WESTCHESTER AVENUE,joys deli grocery ii,No,Yes,https://www.google.com/maps/search/?api=1&query=JOY'S+DELI+GROCERY+II+1481+WESTCHESTER+AVENUE+BRONX+
BRONX,740387,Soundview,KELVINS DELI GROCERY CORP,KELVINS DELI GROCERY,BRONX,10472,POINT (-73.868758489 40.832562396),1754 E 172ND STREET,kelvins deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=KELVINS+DELI+GROCERY+1754+E+172ND+STREET+BRONX+
BRONX,719388,Soundview,LA ATLETA DELI GROCERY INC,LA ATLETA DELI GROCERY,BRONX,10472,POINT (-73.874491404 40.828735806),1177 MORRISON AVE,la atleta deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=LA+ATLETA+DELI+GROCERY+1177+MORRISON+AVE+BRONX+
BRONX,755591,Soundview,LA CENIZA DELI GROCERY INC,LA CENIZA DELI GROCERY,BRONX,10473,POINT (-73.864828047 40.816556313),551 B COMMONWEALTH AVE,la ceniza deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=LA+CENIZA+DELI+GROCERY+551+B+COMMONWEALTH+AVE+BRONX+
BRONX,755175,Soundview,LALAS GROCERY INC,LALA'S GROCERY,BRONX,10472,POINT (-73.877732825 40.828859983),1553 A WESTCHESTER AVENUE,lalas grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=LALA'S+GROCERY+1553+A+WESTCHESTER+AVENUE+BRONX+
BRONX,760063,Soundview,LINO DELI GROCERY CORP,LINO DELI GROCERY,BRONX,10472,POINT (-73.878002555 40.828210889),1160 BOYNTON AVE,lino deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=LINO+DELI+GROCERY+1160+BOYNTON+AVE+BRONX+
BRONX,744717,Soundview,LOPEZ FAMILY DELI CORP,LOPEZ FAMILY DELI,BRONX,10473,POINT (-73.861230534 40.816476769),555 SOUNDVIEW AVE,lopez family deli,No,Yes,https://www.google.com/maps/search/?api=1&query=LOPEZ+FAMILY+DELI+555+SOUNDVIEW+AVE+BRONX+
BRONX,710266,Soundview,LUCKY STAR MINI MARKET ETC CORP,LUCKY STAR DELI & MINI,BRONX,10472,POINT (-73.861862111 40.83058104),1201 WHITE PLAINS RD,lucky star deli mini,No,Yes,https://www.google.com/maps/search/?api=1&query=LUCKY+STAR+DELI+&+MINI+1201+WHITE+PLAINS+RD+BRONX+
BRONX,751450,Soundview,MADE IN MEXICO DELI GROCERY CORP,MADE IN MEXICO DELI GROCERY,BRONX,10472,POINT (-73.868662517 40.834690812),1764 EAST 174TH STREET,made in mexico deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=MADE+IN+MEXICO+DELI+GROCERY+1764+EAST+174TH+STREET+BRONX+
