County,License Number,Establishment Type,Entity Name,DBA Name,City,Zip Code,Georeference,Address,Normalized DBA Name,Is Chain Store,Is Grocery Store,Google Maps Link,Latitude,Longitude,Neighborhood
NEW YORK,628559,AC,WILLIAM VERAS BODEGA CORP,WILLIAM VERAS BODEGA,NEW YORK,10034,POINT (-73.928354911 40.86666354),257 DYCKMAN ST,william veras bodega,No,Yes,https://www.google.com/maps/search/?api=1&query=WILLIAM+VERAS+BODEGA+257+DYCKMAN+ST+NEW+YORK+,40.86666354,-73.92835491,Inwood
KINGS,617231,AC,CHOLULA II DELI & GROCERY INC,CHOLULA II DELI & GROC,BROOKLYN,11205,POINT (-73.95855122 40.69442268),633 MYRTLE AVE,cholula ii deli groc,No,Yes,https://www.google.com/maps/search/?api=1&query=CHOLULA+II+DELI+&+GROC+633+MYRTLE+AVE+BROOKLYN+,40.69442268,-73.95855122,Bed-Stuy
KINGS,757122,AC,CHOLULA MINI MARKET CORP,CHOLULA MINI MARKET,BROOKLYN,11237,POINT (-73.916726361 40.699088928),1475 MYRTLE AVENUE,cholula mini market,No,Yes,https://www.google.com/maps/search/?api=1&query=CHOLULA+MINI+MARKET+1475+MYRTLE+AVENUE+BROOKLYN+,40.69908893,-73.91672636,Bushwick
KINGS,713212,AC,CHOLULITA DELI GROCERY CORP,CHOLULITA DELI GROCERY,BROOKLYN,11229,POINT (-73.956286597 40.598980212),1501 AVE U  STORE 2,cholulita deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CHOLULITA+DELI+GROCERY+1501+AVE+U++STORE+2+BROOKLYN+,40.59898021,-73.9562866,Sheepshead Bay
KINGS,749131,AC,CHRIS GROCERY DELI INC,CHRIS GROCERY DELI,BROOKLYN,11233,POINT (-73.911257002 40.681106476),59 ROCKAWAY AVENUE,chris grocery deli,No,Yes,https://www.google.com/maps/search/?api=1&query=CHRIS+GROCERY+DELI+59+ROCKAWAY+AVENUE+BROOKLYN+,40.68110648,-73.911257,Bed-Stuy
KINGS,756611,AC,1385 BUSHWICK MARKET CORP,CHRISTAS KITCHEN,BROOKLYN,11207,POINT (-73.910117147 40.685163862),1385 BUSHWICK AVENUE,christas kitchen,No,Yes,https://www.google.com/maps/search/?api=1&query=CHRISTAS+KITCHEN+1385+BUSHWICK+AVENUE+BROOKLYN+,40.68516386,-73.91011715,Bushwick
BRONX,742726,AC,CHRISTINE DELI GROCERY CORP,CHRISTINE DELI GROCERY,BRONX,10472,POINT (-73.875901966 40.826272029),1580 WATSON AVENUE,christine deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CHRISTINE+DELI+GROCERY+1580+WATSON+AVENUE+BRONX+,40.82627203,-73.87590197,Soundview
BRONX,609369,AC,CHRISTOPHER MINI MARKET CORP,CHRISTOPHER MINI MARKET,BRONX,10472,POINT (-73.877936087 40.826252457),1539 WATSON AVE,christopher mini market,No,Yes,https://www.google.com/maps/search/?api=1&query=CHRISTOPHER+MINI+MARKET+1539+WATSON+AVE+BRONX+,40.82625246,-73.87793609,Soundview
KINGS,731371,AC,CHUCKY FRESH MARKET CORP,CHUCKY FRESH MARKET,BROOKLYN,11213,POINT (-73.93175042 40.664228467),414 UTICA AVE,chucky fresh market,No,Yes,https://www.google.com/maps/search/?api=1&query=CHUCKY+FRESH+MARKET+414+UTICA+AVE+BROOKLYN+,40.66422847,-73.93175042,Crown Heights
BRONX,761772,A,CHULAMEX LLC,CHULAMEX,BRONX,10467,POINT (-73.864669545 40.879833061),3622 WHITE PLAINS ROAD,chulamex,No,Yes,https://www.google.com/maps/search/?api=1&query=CHULAMEX+3622+WHITE+PLAINS+ROAD+BRONX+,40.87983306,-73.86466955,Williamsbridge
KINGS,619760,AC,CHUN TRADING INC,CHUN TRADING,BROOKLYN,11204,POINT (-73.993141322 40.616017101),7005 18TH AVE,chun trading,No,Yes,https://www.google.com/maps/search/?api=1&query=CHUN+TRADING+7005+18TH+AVE+BROOKLYN+,40.6160171,-73.99314132,Bensonhurst 
QUEENS,633958,AC,CHUNG FAT SUPERMARKET INC,CHUNG FAT SUPERMARKET,FLUSHING,11355,POINT (-73.828536837 40.755526796),41-82 MAIN ST,chung fat supermarket,No,Yes,https://www.google.com/maps/search/?api=1&query=CHUNG+FAT+SUPERMARKET+41-82+MAIN+ST+FLUSHING+,40.7555268,-73.82853684,Downtown Flushing (FLUSHING)
KINGS,619400,AC,CHURCH FRUIT FARM INC,CHURCH FRUIT FARM,BROOKLYN,11226,POINT (-73.962277646 40.649638926),1824 CHURCH AVE,church fruit farm,No,Yes,https://www.google.com/maps/search/?api=1&query=CHURCH+FRUIT+FARM+1824+CHURCH+AVE+BROOKLYN+,40.64963893,-73.96227765,Flatbush
NEW YORK,628603,AC,NAMDOR INC,GRISTEDES 34,NEW YORK,10019,POINT (-73.98454216 40.764751123),907 8TH AVE,gristedes,Yes,Yes,https://www.google.com/maps/search/?api=1&query=GRISTEDES+34+907+8TH+AVE+NEW+YORK+,40.76475112,-73.98454216,Hell's Kitchen
QUEENS,752937,AC,CHURRO KING INC THE,CHURRO KING,WOODSIDE,11377,POINT (-73.919539663 40.739617735),47-62 46TH ST,churro king,No,Yes,https://www.google.com/maps/search/?api=1&query=CHURRO+KING+47-62+46TH+ST+WOODSIDE+,40.73961774,-73.91953966,Sunnyside
QUEENS,638042,AC,CIBAO GROCERY CORP,CIBAO GROCERY,WOODHAVEN,11421,POINT (-73.85708979 40.689373506),89-04 86TH ST,cibao grocery,Yes,Yes,https://www.google.com/maps/search/?api=1&query=CIBAO+GROCERY+89-04+86TH+ST+WOODHAVEN+,40.68937351,-73.85708979,Woodhaven
KINGS,739038,AC,CIELO AZUL DELI GROCERY INC,CIELO AZUL DELI GROCERY,BROOKLYN,11228,POINT (-74.01530123 40.630181721),6910 8TH AVENUE,cielo azul deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CIELO+AZUL+DELI+GROCERY+6910+8TH+AVENUE+BROOKLYN+,40.63018172,-74.01530123,Dyker Heights
QUEENS,756413,AC,LUCIANO DELI GROCERY CORP,CILANTRO ORGANIC MARKET,RICHMOND HILL,11418,POINT (-73.836028499 40.697489325),112-08 JAMAICA AVE,cilantro organic market,No,Yes,https://www.google.com/maps/search/?api=1&query=CILANTRO+ORGANIC+MARKET+112-08+JAMAICA+AVE+RICHMOND+HILL+,40.69748933,-73.8360285,Richmond Hill 
RICHMOND,751599,AC,CINDYS DELI CORP,CINDYS DELI,STATEN ISLAND,10302,POINT (-74.134963124 40.640138206),2154 RICHMOND TER,cindys deli,No,Yes,https://www.google.com/maps/search/?api=1&query=CINDYS+DELI+2154+RICHMOND+TER+STATEN+ISLAND+,40.64013821,-74.13496312,Staten Island
QUEENS,632722,AC,BARRERA LEOPOLDO,CIBAO GROCERY,CORONA,11368,POINT (-73.869271629 40.757106869),99-04 NORTHERN BLVD,cibao grocery,Yes,Yes,https://www.google.com/maps/search/?api=1&query=CIBAO+GROCERY+99-04+NORTHERN+BLVD+CORONA+,40.75710687,-73.86927163,Corona
QUEENS,759926,AC,MAMMA ANNA LUISA LLC,CIPOLLINA GOURMET,FOREST HILLS,11375,POINT (-73.833067675 40.716177742),116-09 QUEENS BLVD,cipollina gourmet,No,Yes,https://www.google.com/maps/search/?api=1&query=CIPOLLINA+GOURMET+116-09+QUEENS+BLVD+FOREST+HILLS+,40.71617774,-73.83306768,Forest Hills
QUEENS,736393,AC,CIELO 86 INC,CIELO 86,JACKSON HEIGHTS,11372,POINT (-73.879204604 40.748009906),86-24 ROOSEVELT AVE,cielo,No,Yes,https://www.google.com/maps/search/?api=1&query=CIELO+86+86-24+ROOSEVELT+AVE+JACKSON+HEIGHTS+,40.74800991,-73.8792046,Elmhurst
KINGS,748477,AC,CISSCO N DE FINO DELI GROCERY CORP,CISSCO N DE FINO DELI GROCERY,BROOKLYN,11207,POINT (-73.897581088 40.662534568),510 RIVERDALE AVENUE,cissco n de fino deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CISSCO+N+DE+FINO+DELI+GROCERY+510+RIVERDALE+AVENUE+BROOKLYN+,40.66253457,-73.89758109,East New York
KINGS,713975,AC,GREEN DOOR BK CORP,CINNAMON GIRL,BROOKLYN,11225,POINT (-73.960377972 40.659337081),583 FLATBUSH AVE,cinnamon girl,No,Yes,https://www.google.com/maps/search/?api=1&query=CINNAMON+GIRL+583+FLATBUSH+AVE+BROOKLYN+,40.65933708,-73.96037797,Flatbush
KINGS,612242,AC,CIRCUS FRUITS INC,CIRCUS FRUITS,BROOKLYN,11219,POINT (-74.0050479 40.633293628),5915 FT HAMILTON PKWY,circus fruits,No,Yes,https://www.google.com/maps/search/?api=1&query=CIRCUS+FRUITS+5915+FT+HAMILTON+PKWY+BROOKLYN+,40.63329363,-74.0050479,Borough Park
NEW YORK,628630,AC,NEW YORK DELI GROCERY INC,1630A NEW YORK GROCERY,NEW YORK,10040,POINT (-73.928753889 40.855823309),1630A ST NICHOLAS AVE,1630a new york grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1630A+NEW+YORK+GROCERY+1630A+ST+NICHOLAS+AVE+NEW+YORK+,40.85582331,-73.92875389,Washington Heights
NEW YORK,628642,AC,REYS GROCERY DELI CORP,REYS GROCERY DELI,NEW YORK,10033,POINT (-73.933184982 40.847845916),288 AUDUBON AVE,reys grocery deli,No,Yes,https://www.google.com/maps/search/?api=1&query=REYS+GROCERY+DELI+288+AUDUBON+AVE+NEW+YORK+,40.84784592,-73.93318498,Washington Heights
BRONX,607800,AC,N&I VENTURE CORP,CITGO MINI MART,BRONX,10471,POINT (-73.896867872 40.90774966),6571 BROADWAY,citgo mini mart,No,Yes,https://www.google.com/maps/search/?api=1&query=CITGO+MINI+MART+6571+BROADWAY+BRONX+,40.90774966,-73.89686787,Riverdale
RICHMOND,707911,ABC,AMBOY PENTON LLC,CITI BAGELS & DELI,STATEN ISLAND,10309,POINT (-74.216533962 40.522495639),6372 AMBOY RD,citi bagels deli,No,Yes,https://www.google.com/maps/search/?api=1&query=CITI+BAGELS+&+DELI+6372+AMBOY+RD+STATEN+ISLAND+,40.52249564,-74.21653396,Staten Island
BRONX,733666,AC,LOTUS JACKSON AVE GAS CORP,CITGO,BRONX,10454,POINT (-73.912490063 40.805146699),250 JACKSON AVENUE,citgo,No,Yes,https://www.google.com/maps/search/?api=1&query=CITGO+250+JACKSON+AVENUE+BRONX+,40.8051467,-73.91249006,Mott Haven
NEW YORK,628661,AC,MR 2497 FOOD CORP,FINE FARE SUPERMARKET,NEW YORK,10030,POINT (-73.938994611 40.82147071),2497 7TH AVE,fine fare supermarket,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FINE+FARE+SUPERMARKET+2497+7TH+AVE+NEW+YORK+,40.82147071,-73.93899461,Harlem
BRONX,715100,AC,CITYS BEST DELI GROCERY CORP,CITY BEST DELI GROCERY,BRONX,10460,POINT (-73.888254712 40.835844456),1660 SOUTERN BLVD,city best deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CITY+BEST+DELI+GROCERY+1660+SOUTERN+BLVD+BRONX+,40.83584446,-73.88825471,Crotona Park East
QUEENS,634027,AC,LEO ENERGY CORP,CITGO FOOD MART/AMERISTORE,LONG ISLAND CITY,11101,POINT (-73.92857284 40.743819541),36-20 QUEENS BLVD,citgo food martameristore,No,Yes,https://www.google.com/maps/search/?api=1&query=CITGO+FOOD+MART/AMERISTORE+36-20+QUEENS+BLVD+LONG+ISLAND+CITY+,40.74381954,-73.92857284,Sunnyside
NEW YORK,628680,AC,FUZHOU GOOD TASTE GROCERY STR INC,FUZHOU GOOD TASTE GRCY,NEW YORK,10002,POINT (-73.994172632 40.713601858),75 E BROADWAY UNIT#125,fuzhou good taste grcy,No,Yes,https://www.google.com/maps/search/?api=1&query=FUZHOU+GOOD+TASTE+GRCY+75+E+BROADWAY+UNIT#125+NEW+YORK+,40.71360186,-73.99417263,Chinatown
QUEENS,745691,AC,JACKSON Q PLAZA LLC,CITY ACRES MARKET,LONG ISLAND CITY,11101,POINT (-73.943346972 40.751718396),29-18 QUEENS PLAZA SOUTH,city acres market,Yes,Yes,https://www.google.com/maps/search/?api=1&query=CITY+ACRES+MARKET+29-18+QUEENS+PLAZA+SOUTH+LONG+ISLAND+CITY+,40.7517184,-73.94334697,Long Island City
NEW YORK,628689,AC,G&G 886 CORP,G&G DELI,NEW YORK,10019,POINT (-73.988013358 40.769556887),886 10TH AVE,gg deli,No,Yes,https://www.google.com/maps/search/?api=1&query=G&G+DELI+886+10TH+AVE+NEW+YORK+,40.76955689,-73.98801336,Hell's Kitchen
KINGS,710078,AC,11 UM FOOD CORP,CITY ACRES MARKET,BROOKLYN,11249,POINT (-73.968264756 40.710951751),11 BROADWAY,city acres market,Yes,Yes,https://www.google.com/maps/search/?api=1&query=CITY+ACRES+MARKET+11+BROADWAY+BROOKLYN+,40.71095175,-73.96826476,Williamsburg
KINGS,748463,AC,CITY FOOD CORP I,CITY FOOD CORP I,BROOKLYN,11223,POINT (-73.97936424 40.593390656),2789 86TH STREET,city food corp i,No,Yes,https://www.google.com/maps/search/?api=1&query=CITY+FOOD+CORP+I+2789+86TH+STREET+BROOKLYN+,40.59339066,-73.97936424,Gravesend
BRONX,746560,AC,568 MINI MARKET CORP,CITY GOURMET DELI,BRONX,10456,POINT (-73.903287237 40.832097871),568 169TH ST,city gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=CITY+GOURMET+DELI+568+169TH+ST+BRONX+,40.83209787,-73.90328724,Morrisania
KINGS,610600,AC,5009 6TH AVE SUPERMARKET INC,CITY FRESH,BROOKLYN,11220,POINT (-74.008249368 40.64345459),5009 6TH AVE,city fresh,No,Yes,https://www.google.com/maps/search/?api=1&query=CITY+FRESH+5009+6TH+AVE+BROOKLYN+,40.64345459,-74.00824937,Sunset Park
NEW YORK,628696,ACD,212 GRAND FOOD CORP,212 GRAND FOOD,NEW YORK,10013,POINT (-73.996085466 40.719042551),212 GRAND ST,212 grand food,No,Yes,https://www.google.com/maps/search/?api=1&query=212+GRAND+FOOD+212+GRAND+ST+NEW+YORK+,40.71904255,-73.99608547,Little Italy
KINGS,733069,AC,A & D SUPERMARKET CORP,CITY FRESH MARKET,BROOKLYN,11211,POINT (-73.940516381 40.717874323),57 KINGSLAND AVE,city fresh market,Yes,Yes,https://www.google.com/maps/search/?api=1&query=CITY+FRESH+MARKET+57+KINGSLAND+AVE+BROOKLYN+,40.71787432,-73.94051638,Williamsburg
NEW YORK,628703,AC,SPACE NY 62 CORP,SPACE NY 62,NEW YORK,10065,POINT (-73.960363052 40.761526982),1130 1ST AVE,space ny,No,Yes,https://www.google.com/maps/search/?api=1&query=SPACE+NY+62+1130+1ST+AVE+NEW+YORK+,40.76152698,-73.96036305,Upper East Side
NEW YORK,628709,AC,143 N EXPRESS DELI CORP,142 N EXPRESS DELI,NEW YORK,10030,POINT (-73.942916791 40.821781969),2697 8TH AVE/ FREDERICK DOUGLAS BLV,142 n express deli,No,Yes,https://www.google.com/maps/search/?api=1&query=142+N+EXPRESS+DELI+2697+8TH+AVE/+FREDERICK+DOUGLAS+BLV+NEW+YORK+,40.82178197,-73.94291679,Harlem
KINGS,617274,AC,CKM DELI GROCERY CORP,CKM DELI GROCERY,BROOKLYN,11207,POINT (-73.898362617 40.66232611),510 HINSDALE ST,ckm deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CKM+DELI+GROCERY+510+HINSDALE+ST+BROOKLYN+,40.66232611,-73.89836262,East New York
BRONX,706409,AC,CLAREMONT PARK DELI GROCERY CORP,CLAREMONT PARK DELI GROCERY,BRONX,10457,POINT (-73.905044754 40.840000371),1570 WEBSTER AVENUE,claremont park deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CLAREMONT+PARK+DELI+GROCERY+1570+WEBSTER+AVENUE+BRONX+,40.84000037,-73.90504475,Morrisania
KINGS,732264,AC,CLARENDON OF KINGS DELI AND GRILL INC,CLARENDON OF KINGS DELI AND GRILL,BROOKLYN,11203,POINT (-73.943156513 40.643451237),3522 CLARENDON RD,clarendon of kings deli and grill,No,Yes,https://www.google.com/maps/search/?api=1&query=CLARENDON+OF+KINGS+DELI+AND+GRILL+3522+CLARENDON+RD+BROOKLYN+,40.64345124,-73.94315651,East Flatbush
KINGS,615258,AC,CLARI GROCERY INC,CLARI GROCERY,BROOKLYN,11213,POINT (-73.936944685 40.667557759),332 TROY AVE,clari grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CLARI+GROCERY+332+TROY+AVE+BROOKLYN+,40.66755776,-73.93694469,Crown Heights
KINGS,744945,AC,CLARKSON DELI LLC,CLARKSON DELI,BROOKLYN,11203,POINT (-73.927770776 40.656710025),902 CLARKSON AVE,clarkson deli,No,Yes,https://www.google.com/maps/search/?api=1&query=CLARKSON+DELI+902+CLARKSON+AVE+BROOKLYN+,40.65671003,-73.92777078,East Flatbush
KINGS,745096,AC,CLARY DELI GROCERY CORP,CLARY DELI GROCERY,BROOKLYN,11208,POINT (-73.874857078 40.686671096),85 EUCLID AVENUE,clary deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CLARY+DELI+GROCERY+85+EUCLID+AVENUE+BROOKLYN+,40.6866711,-73.87485708,East New York
KINGS,725358,AC,CLASICO GROCERY CORP,CLASICO GROCERY,BROOKLYN,11237,POINT (-73.922029843 40.70104342),343 KNICKERBOCKER AVE,clasico grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CLASICO+GROCERY+343+KNICKERBOCKER+AVE+BROOKLYN+,40.70104342,-73.92202984,Bushwick
KINGS,760519,AC,CLASSIC DELI & ORGANIC CORP,CLASSIC DELI & ORGANIC,BROOKLYN,11206,POINT (-73.937459921 40.694362708),86 LEWIS AVE,classic deli organic,No,Yes,https://www.google.com/maps/search/?api=1&query=CLASSIC+DELI+&+ORGANIC+86+LEWIS+AVE+BROOKLYN+,40.69436271,-73.93745992,Bed-Stuy
KINGS,740313,AC,CLASSON DELI GOURMET CORP,CLASSON DELI GOURMET,BROOKLYN,11238,POINT (-73.959953428 40.675692563),502 PROSPECT PLACE,classon deli gourmet,No,Yes,https://www.google.com/maps/search/?api=1&query=CLASSON+DELI+GOURMET+502+PROSPECT+PLACE+BROOKLYN+,40.67569256,-73.95995343,Crown Heights
NEW YORK,628712,AC,1517 NEW BANI GROCERY INC,1517 NEW BANI GROCERY,NEW YORK,10029,POINT (-73.949921128 40.787036927),1517 LEXINGTON AVE,1517 new bani grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=1517+NEW+BANI+GROCERY+1517+LEXINGTON+AVE+NEW+YORK+,40.78703693,-73.94992113,East Harlem
QUEENS,705544,AC,J&E FRESH PRODUCE INC,CITY FRESH MARKET,COLLEGE POINT,11356,POINT (-73.845133844 40.78178491),122-17 20TH AVE,city fresh market,Yes,Yes,https://www.google.com/maps/search/?api=1&query=CITY+FRESH+MARKET+122-17+20TH+AVE+COLLEGE+POINT+,40.78178491,-73.84513384,College Point
KINGS,735519,AC,CLEVELAND DELI & ORGANIC CORP,CLEVELAND DELI & ORGANIC,BROOKLYN,11208,POINT (-73.885445853 40.679797433),2959 FULTON STREET,cleveland deli organic,No,Yes,https://www.google.com/maps/search/?api=1&query=CLEVELAND+DELI+&+ORGANIC+2959+FULTON+STREET+BROOKLYN+,40.67979743,-73.88544585,East New York
BRONX,749044,AC,CLINTON DELI GROCERY PIZZA INC,CLINTON DELI GROCERY PIZZA,BRONX,10456,POINT (-73.900714411 40.83154961),1309 CLINTON AVE,clinton deli grocery pizza,No,Yes,https://www.google.com/maps/search/?api=1&query=CLINTON+DELI+GROCERY+PIZZA+1309+CLINTON+AVE+BRONX+,40.83154961,-73.90071441,Morrisania
BRONX,730957,A,CLINTON EXPRESS DELI CORP,CLINTON EXPRESS DELI,BRONX,10457,POINT (-73.890000998 40.844719089),732 E TREMONT AVE,clinton express deli,No,Yes,https://www.google.com/maps/search/?api=1&query=CLINTON+EXPRESS+DELI+732+E+TREMONT+AVE+BRONX+,40.84471909,-73.890001,Tremont
NEW YORK,628723,AC,TSM 2ND AVE GOURMET INC,TSM 2ND AVE GOURMET,NEW YORK,10035,POINT (-73.93670907 40.798985749),248 E 119TH ST,tsm 2nd ave gourmet,No,Yes,https://www.google.com/maps/search/?api=1&query=TSM+2ND+AVE+GOURMET+248+E+119TH+ST+NEW+YORK+,40.79898575,-73.93670907,East Harlem
NEW YORK,628738,A,TRADER JOES EAST INC,TRADER JOES #543,NEW YORK,10010,POINT (-73.993716525 40.741750753),675 6TH AVE,trader joes,Yes,Yes,https://www.google.com/maps/search/?api=1&query=TRADER+JOES+#543+675+6TH+AVE+NEW+YORK+,40.74175075,-73.99371653,Chelsea
QUEENS,637779,AC,TRIPLE FOOD CORP,CITY FRESH MARKET,CORONA,11368,POINT (-73.862714807 40.748355726),39-09 103RD ST,city fresh market,Yes,Yes,https://www.google.com/maps/search/?api=1&query=CITY+FRESH+MARKET+39-09+103RD+ST+CORONA+,40.74835573,-73.86271481,Corona
NEW YORK,628746,AC,980 COLUMBUS FOOD CORP,RANCH DELI,NEW YORK,10025,POINT (-73.962022752 40.800721557),980 COLUMBUS AVE,ranch deli,Yes,Yes,https://www.google.com/maps/search/?api=1&query=RANCH+DELI+980+COLUMBUS+AVE+NEW+YORK+,40.80072156,-73.96202275,Upper West Side
QUEENS,762422,A,CLOUD GROCERY INC,CLOUD GROCERY,FLUSHING,11354,POINT (-73.825124313 40.764310486),14118 NORTHERN BLVD,cloud grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CLOUD+GROCERY+14118+NORTHERN+BLVD+FLUSHING+,40.76431049,-73.82512431,Downtown Flushing (FLUSHING)
QUEENS,636362,AC,ME-ME SUPERMARKET INC,CITY FRESH MARKET,ASTORIA,11106,POINT (-73.930645098 40.765469536),21-15 BROADWAY,city fresh market,Yes,Yes,https://www.google.com/maps/search/?api=1&query=CITY+FRESH+MARKET+21-15+BROADWAY+ASTORIA+,40.76546954,-73.9306451,Astoria
RICHMOND,747240,AC,CLOVE GOURMET DELI CORP,CLOVE GOURMET DELI,STATEN ISLAND,10310,POINT (-74.123205996 40.629367084),453 CLOVE RD,clove gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=CLOVE+GOURMET+DELI+453+CLOVE+RD+STATEN+ISLAND+,40.62936708,-74.123206,Staten Island
QUEENS,633195,AC,GURABO PRODUCE CORP,CITY FRESH MARKET,CORONA,11368,POINT (-73.867959862 40.744598639),45-02 JUNCTION BLVD,city fresh market,Yes,Yes,https://www.google.com/maps/search/?api=1&query=CITY+FRESH+MARKET+45-02+JUNCTION+BLVD+CORONA+,40.74459864,-73.86795986,Elmhurst
QUEENS,736081,AC,CM DELI GROCERY CORP,CM DELI GROCERY,CORONA,11368,POINT (-73.857984894 40.749574807),41-17 108TH STREET,cm deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CM+DELI+GROCERY+41-17+108TH+STREET+CORONA+,40.74957481,-73.85798489,Corona
BRONX,705332,AC,CO OP CITY AFRICAN MARKET INC,CO OP CITY AFRICAN MARKET,BRONX,10469,POINT (-73.833906368 40.868853564),2829 E EDSON AVE,co op city african market,No,Yes,https://www.google.com/maps/search/?api=1&query=CO+OP+CITY+AFRICAN+MARKET+2829+E+EDSON+AVE+BRONX+,40.86885356,-73.83390637,Baychester (EASTCHESTER)
QUEENS,746324,AC,COATZINGO GROCERY CORP,COATZINGO GROCERY,JACKSON HEIGHTS,11372,POINT (-73.889117964 40.747220288),7611 ROOSEVELT AVE,coatzingo grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=COATZINGO+GROCERY+7611+ROOSEVELT+AVE+JACKSON+HEIGHTS+,40.74722029,-73.88911796,Jackson Heights
BRONX,721266,AC,COB DELI & GROCERY INC,COB DELI & GROCERY,BRONX,10468,POINT (-73.897721569 40.866772421),2616 JEROME AVE,cob deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=COB+DELI+&+GROCERY+2616+JEROME+AVE+BRONX+,40.86677242,-73.89772157,Fordham
KINGS,734224,AC,COBBLE HILL DELI INC,COBBLE HILL DELI,BROOKLYN,11217,POINT (-73.984987491 40.682884488),506 WARREN STREET,cobble hill deli,No,Yes,https://www.google.com/maps/search/?api=1&query=COBBLE+HILL+DELI+506+WARREN+STREET+BROOKLYN+,40.68288449,-73.98498749,Boerum Hill
NEW YORK,628751,AC,DAGOSTINOS MARKETS LLC,DAGOSTINOS SUPERMARKETS #801,NEW YORK,10028,POINT (-73.956729329 40.777692614),1233 LEXINGTON AVE,dagostinos supermarkets,Yes,Yes,https://www.google.com/maps/search/?api=1&query=DAGOSTINOS+SUPERMARKETS+#801+1233+LEXINGTON+AVE+NEW+YORK+,40.77769261,-73.95672933,Upper East Side
KINGS,704837,AC,YAFAI ABDOULKARIM A,COBBLE HILL DELI AND GROCERY,BROOKLYN,11201,POINT (-73.99809092 40.687522362),159 BALTIC ST,cobble hill deli and grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=COBBLE+HILL+DELI+AND+GROCERY+159+BALTIC+ST+BROOKLYN+,40.68752236,-73.99809092,Cobble Hill
KINGS,670039,AC,COBBLE HILL DELI&CONVENIENCE CORP,COBBLE HILL DELI CONVEN,BROOKLYN,11231,POINT (-73.999011253 40.684708683),493 HENRY ST,cobble hill deli conven,No,Yes,https://www.google.com/maps/search/?api=1&query=COBBLE+HILL+DELI+CONVEN+493+HENRY+ST+BROOKLYN+,40.68470868,-73.99901125,Carroll Gardens
KINGS,614478,AC,JUNCALITO ABAJO MEAT CORP,CITY FRESH MARKET,BROOKLYN,11239,POINT (-73.883849855 40.646809405),1380 PENNSYLVANIA AVE,city fresh market,Yes,Yes,https://www.google.com/maps/search/?api=1&query=CITY+FRESH+MARKET+1380+PENNSYLVANIA+AVE+BROOKLYN+,40.64680941,-73.88384986,East New York
KINGS,610505,ABC,229 KNICKERBOCKER MEAT CORP,CITY FRESH MARKET,BROOKLYN,11237,POINT (-73.925532305 40.703043468),229 KNICKERBOCKER AVENUE,city fresh market,Yes,Yes,https://www.google.com/maps/search/?api=1&query=CITY+FRESH+MARKET+229+KNICKERBOCKER+AVENUE+BROOKLYN+,40.70304347,-73.92553231,Bushwick
KINGS,744371,AC,COCOA DELI AND GROCERY CORP,COCOA DELI AND GROCERY,BROOKLYN,11221,POINT (-73.94256693 40.690254611),77 VAN BUREN ST,cocoa deli and grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=COCOA+DELI+AND+GROCERY+77+VAN+BUREN+ST+BROOKLYN+,40.69025461,-73.94256693,Bed-Stuy
KINGS,610325,AC,LA ROTONDA MEAT CORP,CITY FRESH MARKET,BROOKLYN,11207,POINT (-73.884290491 40.659320066),655 STANLEY AVE,city fresh market,Yes,Yes,https://www.google.com/maps/search/?api=1&query=CITY+FRESH+MARKET+655+STANLEY+AVE+BROOKLYN+,40.65932007,-73.88429049,East New York
KINGS,702575,AC,COCONUT KOSHER SUPERMARKET CORP,COCONUT KOSHER SUPERMARKET,BROOKLYN,11222,POINT (-73.94887532 40.704627095),15 THROOP AVE,coconut kosher supermarket,No,Yes,https://www.google.com/maps/search/?api=1&query=COCONUT+KOSHER+SUPERMARKET+15+THROOP+AVE+BROOKLYN+,40.7046271,-73.94887532,Williamsburg
